88,12104,1,3,JOSE DE DIEGO,18.426345,-66.494022,17 CALLE BALDORIOTY,,Manatí,PR,00674,787-854-2272,+1-787-854-7174,787-854-2272,2014-06-04 10:11:44.000,77.78,100.00,4,0,1
89,12138,1,3,EVARISTO CAMACHO,18.381652,-66.468256,CARR 643 KM 2 HM 1 BO PUGNADO,,BARCELONETA,PR,00674,787-854-6315,+1-787-884-3511,787-854-6315,2014-06-04 10:11:38.000,88.89,0.00,0,0,1
90,12153,1,3,CLEMENTE RAMIREZ DE ARELLANO,18.429149,-66.445766,CARR 670 KM 4 HM 9 BO PUEBLITO,,Manatí,PR,00674,787-884-3031,,787-884-3031,2014-06-04 10:11:38.000,88.89,0.00,0,0,1
91,12187,1,3,ANTONIO VELEZ  ALVARADO,18.434997,-66.466131,CARR 2 KM 46 HM 8 BO CAMPO ALEGRE,,Manatí,PR,00674,787-854-4160,,787-854-4160,2014-06-04 10:11:38.000,88.89,100.00,7,0,1
92,12195,1,3,SU FEDERICO FREYTES RODRIGUEZ,18.368479,-66.522469,CARR 624 KM 5 HM 8 BO MONTE BELLO,,FLORIDA,PR,00674,787-854-9672,,787-854-9672,2014-06-04 10:11:49.000,66.67,0.00,0,0,1
93,12211,1,3,JOSEFA RIVERA MIRANDA,18.437288,-66.489084,CARR 608 KM 1 HM 8 BO SAN JOSE,,Manatí,PR,00674,787-854-7227,,787-854-7227,2014-06-04 10:11:38.000,88.89,100.00,3,0,1
94,12229,1,3,TEODOMIRO TABOAS,18.428669,-66.487470,CALLE VENDIG ESQ GEORGETTI,,Manatí,PR,00674,787-854-2255,,787-854-2255,2014-06-04 10:11:43.000,80.00,100.00,8,0,1
95,12237,1,3,CRUZ ROSA RIVAS,18.449144,-66.497610,CARR 685 KM 1 HM 1 BO TIERRAS NUEVAS,,Manatí,PR,00674,787-854-4900,,787-854-4901,2014-06-04 10:11:38.000,88.89,0.00,0,0,1
96,12245,1,8,FRANCISCO RIVERA CLAUDIO,18.325939,-66.401451,CARR 159KM 1 HM O AVE. COROZAL,,MOROVIS,PR,00687,787-862-4985,+1-787-862-8217,787-862-4985,2014-06-04 10:11:43.000,33.33,100.00,13,0,1
97,12260,1,8,ESPERANZA GONZALEZ,18.307530,-66.392890,CARR 159 KM 9 RAMAL 618 BO CUCHILLAS,,MOROVIS,PR,00687,787-862-2792,,787-862-2792,2014-06-04 10:11:38.000,88.89,100.00,2,0,1
98,12278,1,8,JUANA G AVILES (FRANQUEZ),18.356268,-66.409717,CARR 155 KM 2 HM 1 RAMAL 634 BO FRANQUEZ,,MOROVIS,PR,00687,787-862-2440,,787-862-2460,2014-06-04 10:14:06.000,44.44,0.00,0,0,1
99,12336,1,8,RAMON TORRES RIVERA,18.303382,-66.434180,CARR 155 KM 5 HM 9 RAMAL 567 BO SAN LORENZO,,MOROVIS,PR,00687,787-862-3406,,787-862-3406,2014-06-04 10:11:38.000,88.89,100.00,3,0,1
100,12351,1,8,DR PEDRO N ORTIZ,18.320090,-66.393150,CARR 159 KM 4 BO MONTELLANO,,MOROVIS,PR,00687,787-862-3382,,787-862-3382,2014-06-04 10:11:33.000,100.00,100.00,3,0,1
101,12369,1,8,ELEMENTAL URBANA,18.325820,-66.408480,CALLE DEL CARMEN FINAL BO PUEBLO,,MOROVIS,PR,00687,787-862-2570,+1-787-862-7511,787-,2014-06-04 10:11:38.000,44.44,0.00,0,0,1
102,12377,1,8,JAIME A COLLAZO DEL RIO,18.324921,-66.404551,CARR 159 KM  O HM 7 AVE COROZAL BO PUEBLO,,MOROVIS,PR,00687,787-862-2300,+1-787-862-5447,787-862-5492,2014-06-04 10:11:43.000,81.82,100.00,11,0,1
103,12385,1,8,MANUEL ALONSO DIAZ TORRES,18.337660,-66.428030,CARR 155 KM 51 HM 7 BO TORRECILLAS,,MOROVIS,PR,00687,787-862-4910,,787-862-4910,2014-06-04 10:13:56.000,66.67,100.00,4,0,1
104,12393,1,8,PERCHAS DIAZ,18.280315,-66.410668,CARR 155 KM 36 HM 4 BO PERCHAS,,MOROVIS,PR,00687,787-862-3442,,787-862-3442,2014-06-04 10:11:43.000,77.78,100.00,2,0,1
105,12401,9,8,SU JOSE R BARRERAS,18.335731,-66.373413,CARR 159 KM 5 HM 6,,MOROVIS,PR,00687,787-862-2814,,787-862-0825,2014-06-04 10:11:33.000,100.00,100.00,3,0,1
106,12419,1,8,SU DAVID COLON VEGA,18.303690,-66.414670,CARR 617 KM 3 HM 1 RAMAL 6616 BO MOROVIS SUR,,MOROVIS,PR,00687,787-862-2835,,787-862-2835,2014-06-04 10:11:33.000,100.00,0.00,0,0,1
107,12435,1,8,BARAHONA (ELEMENTAL),18.355015,-66.442333,CARR 33 KM 4 HM O BO BARAHONA,,MOROVIS,PR,00687,787-862-2010,,787-862-2010,2014-06-04 10:13:58.000,70.00,100.00,9,0,1
108,12518,1,8,SU BONIFACIO ALVARADO,18.174480,-66.432872,CARR 143 KM 41 HM 8 BO BERMEJALES,,OROCOVIS,PR,00720,787-867-4633,,787-867-0765,2014-06-04 10:11:48.000,66.67,0.00,0,0,1
109,12534,1,8,ANGEL G RIVERA,18.226754,-66.503503,CARR 157 KM 2 BO CACAO,,OROCOVIS,PR,00720,787-867-5488,,787-867-5488,2014-06-04 10:11:33.000,100.00,100.00,5,0,1
110,12567,1,8,DAMIAN ABAJO,18.238034,-66.461818,CARR 157 KM 12 HM 6 BO DAMIAN ABAJO,,OROCOVIS,PR,00720,787-867-5466,,787-867-5466,2014-06-04 10:11:37.000,88.89,100.00,2,0,1
111,12575,1,8,ROMAN DIAZ AVILES,18.240753,-66.420725,CARR 157 KM 20 HM 4 BO DAMIAN ARRIBA,,OROCOVIS,PR,00720,787-867-0011,,787-867-0011,2014-06-04 10:11:42.000,77.78,100.00,2,0,1
112,12617,1,8,INTERMEDIA URBANA,18.226091,-66.392751,CARR 155 KM 27.5,,OROCOVIS,PR,00720,787-867-2840,,787-867-2840,2014-06-04 10:11:37.000,88.89,100.00,2,0,1
113,12625,1,8,GATO I,18.251995,-66.394327,CARR 155 KM 32 HM 6 BO GATO,,OROCOVIS,PR,00720,787-867-2410,,787-867-0110,2014-06-04 10:11:43.000,77.78,100.00,1,0,1
